file_name,caption_1,caption_2,caption_3,caption_4,caption_5
Distant Firework Barrage (Aerial cake)_cap_4.wav,N/A,N/A,N/A,Fireworks going off in the distance with crickets in the background.,N/A
Distant Firework Barrage (Aerial cake)_cap_5.wav,N/A,N/A,N/A,N/A,a person fires a round from a pistol followed by rapid fire.
Shower turning on and off with drain noise.wav,A hose is being run while a generator is running in the background.,A person running a shower and adjusting the shower knob.,A person running the shower is adjusting the shower knobs.,Rain falling outside while dripping on a driveway.,Water falling within a shower followed by a knob being turned
Shower turning on and off with drain noise_cap_1.wav,A hose is being run while a generator is running in the background.,N/A,N/A,N/A,N/A
Shower turning on and off with drain noise_cap_2.wav,N/A,A person running a shower and adjusting the shower knob.,N/A,N/A,N/A
Shower turning on and off with drain noise_cap_3.wav,N/A,N/A,A person running the shower is adjusting the shower knobs.,N/A,N/A
Shower turning on and off with drain noise_cap_4.wav,N/A,N/A,N/A,Rain falling outside while dripping on a driveway.,N/A
Shower turning on and off with drain noise_cap_5.wav,N/A,N/A,N/A,N/A,Water falling within a shower followed by a knob being turned
St. Marks NWR Boat-tailed Grackle.wav,A bird is chirping and then flapping his wings over and over,Birds are chirping and cackling in an enclosed area while a child whimpers.,Birds are chirping and then they go quiet and a dove coos and birds start chirping again.,"Birds are chirping then go quiet, then a dove coos as the birds start chirping again.",Birds chirping and cackling in an enclosed area and a child whimpering in the background.
St. Marks NWR Boat-tailed Grackle_cap_1.wav,A bird is chirping and then flapping his wings over and over,N/A,N/A,N/A,N/A
St. Marks NWR Boat-tailed Grackle_cap_2.wav,N/A,Birds are chirping and cackling in an enclosed area while a child whimpers.,N/A,N/A,N/A
St. Marks NWR Boat-tailed Grackle_cap_3.wav,N/A,N/A,Birds are chirping and then they go quiet and a dove coos and birds start chirping again.,N/A,N/A
St. Marks NWR Boat-tailed Grackle_cap_4.wav,N/A,N/A,N/A,"Birds are chirping then go quiet, then a dove coos as the birds start chirping again.",N/A
St. Marks NWR Boat-tailed Grackle_cap_5.wav,N/A,N/A,N/A,N/A,Birds chirping and cackling in an enclosed area and a child whimpering in the background.
Medium Dog Growl.wav,A dog growling at another dog that is walking by.,A dog is growling rather furiously at something.,A large angry dog is growling at something indoors.,An angry dog grows fiercely and barks menacingly.,The snarling of a dog signals aggressive feelings toward a second dog passing by it.
Medium Dog Growl_cap_1.wav,A dog growling at another dog that is walking by.,N/A,N/A,N/A,N/A
Medium Dog Growl_cap_2.wav,N/A,A dog is growling rather furiously at something.,N/A,N/A,N/A
Medium Dog Growl_cap_3.wav,N/A,N/A,A large angry dog is growling at something indoors.,N/A,N/A
Medium Dog Growl_cap_4.wav,N/A,N/A,N/A,An angry dog grows fiercely and barks menacingly.,N/A
Medium Dog Growl_cap_5.wav,N/A,N/A,N/A,N/A,The snarling of a dog signals aggressive feelings toward a second dog passing by it.
Dog growling.wav,A dog is eating while growling at another approaching.,A dog is eating while at the same time snarling at another drawing nearer.,An animal chews and slurps as it eats.,An animal growling and licking in the foreground.,An animal growls and sniffs through its nose.
Dog growling_cap_1.wav,A dog is eating while growling at another approaching.,N/A,N/A,N/A,N/A
Dog growling_cap_2.wav,N/A,A dog is eating while at the same time snarling at another drawing nearer.,N/A,N/A,N/A
Dog growling_cap_3.wav,N/A,N/A,An animal chews and slurps as it eats.,N/A,N/A
Dog growling_cap_4.wav,N/A,N/A,N/A,An animal growling and licking in the foreground.,N/A
Dog growling_cap_5.wav,N/A,N/A,N/A,N/A,An animal growls and sniffs through its nose.
Dog walking on laminate.wav,A person quietly scrapes sticks against each other and intermittently blows at them to build friction and spark heat.,A person sniffs repeatedly while the sound of metal clicking speeds up.,A person sniffs repeatedly while a metal object is clicking speeds up.,Air blows onto objects as the objects rub against each other.,Someone blowing onto hard objects and the objects rubbing against each other.
Dog walking on laminate_cap_1.wav,A person quietly scrapes sticks against each other and intermittently blows at them to build friction and spark heat.,N/A,N/A,N/A,N/A
Dog walking on laminate_cap_2.wav,N/A,A person sniffs repeatedly while the sound of metal clicking speeds up.,N/A,N/A,N/A
Dog walking on laminate_cap_3.wav,N/A,N/A,A person sniffs repeatedly while a metal object is clicking speeds up.,N/A,N/A
Dog walking on laminate_cap_4.wav,N/A,N/A,N/A,Air blows onto objects as the objects rub against each other.,N/A
Dog walking on laminate_cap_5.wav,N/A,N/A,N/A,N/A,Someone blowing onto hard objects and the objects rubbing against each other.
Empty laundry.wav,A floor is being scrubbed as people talk in the background.,"A low, mechanical hum resonates in the background as a woman speaks briefly while sweeping the floor.","A low, mechanical hum resonates in the background as a woman sweeps the floor while conversing with someone else.",The vacuum cleaner runs as two woman talk in the background.,"in a large hall a machine working, female speaking"
Empty laundry_cap_1.wav,A floor is being scrubbed as people talk in the background.,N/A,N/A,N/A,N/A
Empty laundry_cap_2.wav,N/A,"A low, mechanical hum resonates in the background as a woman speaks briefly while sweeping the floor.",N/A,N/A,N/A
Empty laundry_cap_3.wav,N/A,N/A,"A low, mechanical hum resonates in the background as a woman sweeps the floor while conversing with someone else.",N/A,N/A
Empty laundry_cap_4.wav,N/A,N/A,N/A,The vacuum cleaner runs as two woman talk in the background.,N/A
Empty laundry_cap_5.wav,N/A,N/A,N/A,N/A,"in a large hall a machine working, female speaking"
Door creaking.wav,A door makes a high pitched sound as it is opened and closed a couple of times.,A door squeaks with a high pitch as it is opened.,An opening and closing cabinet door is creaking and squeaking.,A very squeaky cabinet door is being slowly opened and closed to maximize the creaking.,A wooden door very slowly opening and closing as it creaks.
Door creaking_cap_1.wav,A door makes a high pitched sound as it is opened and closed a couple of times.,N/A,N/A,N/A,N/A
Door creaking_cap_2.wav,N/A,A door squeaks with a high pitch as it is opened.,N/A,N/A,N/A
Door creaking_cap_3.wav,N/A,N/A,An opening and closing cabinet door is creaking and squeaking.,N/A,N/A
Door creaking_cap_4.wav,N/A,N/A,N/A,A very squeaky cabinet door is being slowly opened and closed to maximize the creaking.,N/A
Door creaking_cap_5.wav,N/A,N/A,N/A,N/A,A wooden door very slowly opening and closing as it creaks.
Walking in Circles around fountain.wav,A person is walking near flowing water and sniffling while the wind blows.,Someone walking near the flowing water who is sniffling as the wind blows.,Water flows and wind blows as the person sniffles.,"Wind blows in the foreground, while water trickles in the background.",wind noises in the foreground with water noises in the background
Walking in Circles around fountain_cap_1.wav,A person is walking near flowing water and sniffling while the wind blows.,N/A,N/A,N/A,N/A
Walking in Circles around fountain_cap_2.wav,N/A,Someone walking near the flowing water who is sniffling as the wind blows.,N/A,N/A,N/A
Walking in Circles around fountain_cap_3.wav,N/A,N/A,Water flows and wind blows as the person sniffles.,N/A,N/A
Walking in Circles around fountain_cap_4.wav,N/A,N/A,N/A,"Wind blows in the foreground, while water trickles in the background.",N/A
Walking in Circles around fountain_cap_5.wav,N/A,N/A,N/A,N/A,wind noises in the foreground with water noises in the background
door-knock-open-close-wooden_close.wav,A tapping on the door which then becomes louder followed by banging on the door.,"Door, knocking on hard surface with knuckles, then hitting hard surface with palm.",Knuckles rap on a door first gently then more violently.,Some tapping on the door then becomes louder followed by banging on the door.,"continuous tapping, knocking, pounding, hammering of objects into other objects"
door-knock-open-close-wooden_close_cap_1.wav,A tapping on the door which then becomes louder followed by banging on the door.,N/A,N/A,N/A,N/A
door-knock-open-close-wooden_close_cap_2.wav,N/A,"Door, knocking on hard surface with knuckles, then hitting hard surface with palm.",N/A,N/A,N/A
door-knock-open-close-wooden_close_cap_3.wav,N/A,N/A,Knuckles rap on a door first gently then more violently.,N/A,N/A
door-knock-open-close-wooden_close_cap_4.wav,N/A,N/A,N/A,Some tapping on the door then becomes louder followed by banging on the door.,N/A
door-knock-open-close-wooden_close_cap_5.wav,N/A,N/A,N/A,N/A,"continuous tapping, knocking, pounding, hammering of objects into other objects"
Flat door action.wav,A door is pushed open on squeaky hinges and then pushed shut again.,Someone is opening and closing a squeaky door.,Someone repeatedly opens and closes a squeaky door.,Someone walks in and opens the wooden box before then leaving through a creaky door.,"a door being unlocked, unlatched, squeaking open and being closed again"
Flat door action_cap_1.wav,A door is pushed open on squeaky hinges and then pushed shut again.,N/A,N/A,N/A,N/A
Flat door action_cap_2.wav,N/A,Someone is opening and closing a squeaky door.,N/A,N/A,N/A
Flat door action_cap_3.wav,N/A,N/A,Someone repeatedly opens and closes a squeaky door.,N/A,N/A
Flat door action_cap_4.wav,N/A,N/A,N/A,Someone walks in and opens the wooden box before then leaving through a creaky door.,N/A
Flat door action_cap_5.wav,N/A,N/A,N/A,N/A,"a door being unlocked, unlatched, squeaking open and being closed again"
Downtown Cars drive by (wind).wav,A man briefly speaks into an audio device then a low static frequency resonates outward,A man is speaking close by and people are talking in the distance.,A man speaking close by and people talking in the distance.,A person whispers and then that individual sets down a cup.,A person whispers and then the person sets a cup down.
Downtown Cars drive by (wind)_cap_1.wav,A man briefly speaks into an audio device then a low static frequency resonates outward,N/A,N/A,N/A,N/A
Downtown Cars drive by (wind)_cap_2.wav,N/A,A man is speaking close by and people are talking in the distance.,N/A,N/A,N/A
Downtown Cars drive by (wind)_cap_3.wav,N/A,N/A,A man speaking close by and people talking in the distance.,N/A,N/A
Downtown Cars drive by (wind)_cap_4.wav,N/A,N/A,N/A,A person whispers and then that individual sets down a cup.,N/A
Downtown Cars drive by (wind)_cap_5.wav,N/A,N/A,N/A,N/A,A person whispers and then the person sets a cup down.
Drawers opening and closing.wav,A person slides a dresser drawer back and forth,An object being dragged across a hard surface in the foreground.,Plates of wood are pulled across a tabletop and then a small hammer is used to strike them.,Someone who is sweeping the floor with the back of a push broom.,The dresser is slid back and forth by the person.
Drawers opening and closing_cap_1.wav,A person slides a dresser drawer back and forth,N/A,N/A,N/A,N/A
Drawers opening and closing_cap_2.wav,N/A,An object being dragged across a hard surface in the foreground.,N/A,N/A,N/A
Drawers opening and closing_cap_3.wav,N/A,N/A,Plates of wood are pulled across a tabletop and then a small hammer is used to strike them.,N/A,N/A
Drawers opening and closing_cap_4.wav,N/A,N/A,N/A,Someone who is sweeping the floor with the back of a push broom.,N/A
Drawers opening and closing_cap_5.wav,N/A,N/A,N/A,N/A,The dresser is slid back and forth by the person.
Metal Bearing rolling spinning Start to Stop continuous Slow down creaky 2.wav,A glass marble came to a stop after it rolled around in a metal container.,An industrial metal working room with a spinning angle grinder which slows to a stall.,Metal is being shaped with a machine that files it against other metal.,The engine is running but then it slowly begins to stop.,"metal is being shaped, filed against other metal with machine"
Metal Bearing rolling spinning Start to Stop continuous Slow down creaky 2_cap_1.wav,A glass marble came to a stop after it rolled around in a metal container.,N/A,N/A,N/A,N/A
Metal Bearing rolling spinning Start to Stop continuous Slow down creaky 2_cap_2.wav,N/A,An industrial metal working room with a spinning angle grinder which slows to a stall.,N/A,N/A,N/A
Metal Bearing rolling spinning Start to Stop continuous Slow down creaky 2_cap_3.wav,N/A,N/A,Metal is being shaped with a machine that files it against other metal.,N/A,N/A
Metal Bearing rolling spinning Start to Stop continuous Slow down creaky 2_cap_4.wav,N/A,N/A,N/A,The engine is running but then it slowly begins to stop.,N/A
Metal Bearing rolling spinning Start to Stop continuous Slow down creaky 2_cap_5.wav,N/A,N/A,N/A,N/A,"metal is being shaped, filed against other metal with machine"
Thunder Outside.wav,A thunderstorm is rumbling and making thunder in the distance.,"During the storm, thunder rumbles in the distance.",Laundry is being hung up on the line while the wind blows.,"Muffled wind, along with rambling and banging, were in the background.",Something has fallen onto the floor and rolled away.
Thunder Outside_cap_1.wav,A thunderstorm is rumbling and making thunder in the distance.,N/A,N/A,N/A,N/A
Thunder Outside_cap_2.wav,N/A,"During the storm, thunder rumbles in the distance.",N/A,N/A,N/A
Thunder Outside_cap_3.wav,N/A,N/A,Laundry is being hung up on the line while the wind blows.,N/A,N/A
