file_name,caption_1,caption_2,caption_3,caption_4,caption_5
glass-bowl-ring.wav,A solid object is continuously given a hollow tapping,A gong is rang four times with a pause between each hit.,A gong is hit four times with a gap in between each strike.,"Something strikes a metallic surface several times, producing a ping.",Faint tapping is followed by silence and then tapping repeats several more times.
glass-bowl-ring_cap_1.wav,A solid object is continuously given a hollow tapping,N/A,N/A,N/A,N/A
glass-bowl-ring_cap_2.wav,N/A,A gong is rang four times with a pause between each hit.,N/A,N/A,N/A
glass-bowl-ring_cap_3.wav,N/A,N/A,A gong is hit four times with a gap in between each strike.,N/A,N/A
glass-bowl-ring_cap_4.wav,N/A,N/A,N/A,"Something strikes a metallic surface several times, producing a ping.",N/A
glass-bowl-ring_cap_5.wav,N/A,N/A,N/A,N/A,Faint tapping is followed by silence and then tapping repeats several more times.
20070628.plane.wav,Insects shriek shrilly as a commercial jet flies overhead.,Insects are shrieking shrilly as a commercial jet is flying overhead.,Large machinery hums while a drill spins at high speeds.,"While a plane is in the far background, cicadas are chirping in the foreground.",A subway train is making a shrill noise as it is travelling on the tracks.
20070628.plane_cap_1.wav,Insects shriek shrilly as a commercial jet flies overhead.,N/A,N/A,N/A,N/A
20070628.plane_cap_2.wav,N/A,Insects are shrieking shrilly as a commercial jet is flying overhead.,N/A,N/A,N/A
20070628.plane_cap_3.wav,N/A,N/A,Large machinery hums while a drill spins at high speeds.,N/A,N/A
20070628.plane_cap_4.wav,N/A,N/A,N/A,"While a plane is in the far background, cicadas are chirping in the foreground.",N/A
20070628.plane_cap_5.wav,N/A,N/A,N/A,N/A,A subway train is making a shrill noise as it is travelling on the tracks.
bees buzzing.wav,"A rooster crows, papers are shuffled, a person steps heavily, and then a man clears his throat.","A chicken crowing, air streaming and a throat clearing.",Bees swarming with a rooster in the beginning and a man grunting at the end.,"A rooster crowing, air flowing and a throat clearing.","Crowing is made by a rooster, birds are then chirping, and a person mumbles."
bees buzzing_cap_1.wav,"A rooster crows, papers are shuffled, a person steps heavily, and then a man clears his throat.",N/A,N/A,N/A,N/A
bees buzzing_cap_2.wav,N/A,"A chicken crowing, air streaming and a throat clearing.",N/A,N/A,N/A
bees buzzing_cap_3.wav,N/A,N/A,Bees swarming with a rooster in the beginning and a man grunting at the end.,N/A,N/A
bees buzzing_cap_4.wav,N/A,N/A,N/A,"A rooster crowing, air flowing and a throat clearing.",N/A
bees buzzing_cap_5.wav,N/A,N/A,N/A,N/A,"Crowing is made by a rooster, birds are then chirping, and a person mumbles."
"Foxes, West Ham Cemetary 2.3.09 (high pass).wav",A small animal calls out to the other animals outside.,A loud squawking gets more frequent and louder before quieting down.,"Some animals is making shrill, agitated croaking sounds",In the background a bird chirps and some things clink together.,A loud squawking occurs and gets louder and more frequent before quieting down
"Foxes, West Ham Cemetary 2.3.09 (high pass)_cap_1.wav",A small animal calls out to the other animals outside.,N/A,N/A,N/A,N/A
"Foxes, West Ham Cemetary 2.3.09 (high pass)_cap_2.wav",N/A,A loud squawking gets more frequent and louder before quieting down.,N/A,N/A,N/A
"Foxes, West Ham Cemetary 2.3.09 (high pass)_cap_3.wav",N/A,N/A,"Some animals is making shrill, agitated croaking sounds",N/A,N/A
"Foxes, West Ham Cemetary 2.3.09 (high pass)_cap_4.wav",N/A,N/A,N/A,In the background a bird chirps and some things clink together.,N/A
"Foxes, West Ham Cemetary 2.3.09 (high pass)_cap_5.wav",N/A,N/A,N/A,N/A,A loud squawking occurs and gets louder and more frequent before quieting down
Vitesses.wav,Vegetables are being cut with a metal knife on a hard surface.,A metal knife slices through vegetables and strikes a hard surface.,A constant bang raised in the amounts of intensity and frequency.,A thumping noise occurs and stops multiple times and gets louder as time passes.,A person is adjusting their camera and moving it around on a surface.
Vitesses_cap_1.wav,Vegetables are being cut with a metal knife on a hard surface.,N/A,N/A,N/A,N/A
Vitesses_cap_2.wav,N/A,A metal knife slices through vegetables and strikes a hard surface.,N/A,N/A,N/A
Vitesses_cap_3.wav,N/A,N/A,A constant bang raised in the amounts of intensity and frequency.,N/A,N/A
Vitesses_cap_4.wav,N/A,N/A,N/A,A thumping noise occurs and stops multiple times and gets louder as time passes.,N/A
Vitesses_cap_5.wav,N/A,N/A,N/A,N/A,A person is adjusting their camera and moving it around on a surface.
cat grumping.wav,A small child calls out several times for its mother.,A child is crying and whining to adults.,A kid is in tears and complaining to the grown ups.,A cat moans at an incredibly high pitch.,A small child calls out over and over again for its mother.
cat grumping_cap_1.wav,A small child calls out several times for its mother.,N/A,N/A,N/A,N/A
cat grumping_cap_2.wav,N/A,A child is crying and whining to adults.,N/A,N/A,N/A
cat grumping_cap_3.wav,N/A,N/A,A kid is in tears and complaining to the grown ups.,N/A,N/A
cat grumping_cap_4.wav,N/A,N/A,N/A,A cat moans at an incredibly high pitch.,N/A
cat grumping_cap_5.wav,N/A,N/A,N/A,N/A,A small child calls out over and over again for its mother.
toy rattle 1.wav,A fishing reel is wound up and pounded against a table.,Followed by a loud pounding a loud creaking occurs and stops.,A fishing reel is being wound up and banged on a table.,A loud creaking occurs and stops and is followed by loud pounding,"a toy being wound up, a person pouring grain from a package while a child cries in the background."
toy rattle 1_cap_1.wav,A fishing reel is wound up and pounded against a table.,N/A,N/A,N/A,N/A
toy rattle 1_cap_2.wav,N/A,Followed by a loud pounding a loud creaking occurs and stops.,N/A,N/A,N/A
toy rattle 1_cap_3.wav,N/A,N/A,A fishing reel is being wound up and banged on a table.,N/A,N/A
toy rattle 1_cap_4.wav,N/A,N/A,N/A,A loud creaking occurs and stops and is followed by loud pounding,N/A
toy rattle 1_cap_5.wav,N/A,N/A,N/A,N/A,"a toy being wound up, a person pouring grain from a package while a child cries in the background."
fs_brokenMixer302-3.wav,"While a motor is running, a metal object is dropped into a container.",The revving of a motorcycle engine produces loud noises.,A motor runs while a metal object falls into a container in the background.,The plane has loud static and whooshing propellers in a flying motion.,Loud noises sound as a motorcycle engine revs.
fs_brokenMixer302-3_cap_1.wav,"While a motor is running, a metal object is dropped into a container.",N/A,N/A,N/A,N/A
fs_brokenMixer302-3_cap_2.wav,N/A,The revving of a motorcycle engine produces loud noises.,N/A,N/A,N/A
fs_brokenMixer302-3_cap_3.wav,N/A,N/A,A motor runs while a metal object falls into a container in the background.,N/A,N/A
fs_brokenMixer302-3_cap_4.wav,N/A,N/A,N/A,The plane has loud static and whooshing propellers in a flying motion.,N/A
fs_brokenMixer302-3_cap_5.wav,N/A,N/A,N/A,N/A,Loud noises sound as a motorcycle engine revs.
Pistol Cocking sounds.wav,"A tool clicks periodically, every few seconds, while it is opening up.","In an otherwise quiet background, some device was making repeated clicking sounds.",Clicking follows the repeated pattern of one click and then a pair of clicks.,Keys are clinking and clinking as they rattle together.,Someone is using the clippers to trim a bush outside.
Pistol Cocking sounds_cap_1.wav,"A tool clicks periodically, every few seconds, while it is opening up.",N/A,N/A,N/A,N/A
Pistol Cocking sounds_cap_2.wav,N/A,"In an otherwise quiet background, some device was making repeated clicking sounds.",N/A,N/A,N/A
Pistol Cocking sounds_cap_3.wav,N/A,N/A,Clicking follows the repeated pattern of one click and then a pair of clicks.,N/A,N/A
Pistol Cocking sounds_cap_4.wav,N/A,N/A,N/A,Keys are clinking and clinking as they rattle together.,N/A
Pistol Cocking sounds_cap_5.wav,N/A,N/A,N/A,N/A,Someone is using the clippers to trim a bush outside.
fridge_back.wav,The engine of a machine hums continuously then lowers in the pitch,a machines engine hums continuously then lowers in pitch,"An electronically loaded object is turned on, creating a low vibrating reverberation.",An idling lawn mower rumbles loudly as it sits,The motor on the machine is making loud noises as it runs.
fridge_back_cap_1.wav,The engine of a machine hums continuously then lowers in the pitch,N/A,N/A,N/A,N/A
fridge_back_cap_2.wav,N/A,a machines engine hums continuously then lowers in pitch,N/A,N/A,N/A
fridge_back_cap_3.wav,N/A,N/A,"An electronically loaded object is turned on, creating a low vibrating reverberation.",N/A,N/A
fridge_back_cap_4.wav,N/A,N/A,N/A,An idling lawn mower rumbles loudly as it sits,N/A
fridge_back_cap_5.wav,N/A,N/A,N/A,N/A,The motor on the machine is making loud noises as it runs.
squirrel chatter w city.wav,"Loud birds sounding off, twittering, as light bird sounds in background, light traffic.",A bird chirped as traffic flowed by steadily.,"Loud bird sounding off, twittering, light bird sounds in background, light traffic.",The rolling of traffic far away and different types of birds tweeting close by.,A bird chirps as traffic flows by steadily.
squirrel chatter w city_cap_1.wav,"Loud birds sounding off, twittering, as light bird sounds in background, light traffic.",N/A,N/A,N/A,N/A
squirrel chatter w city_cap_2.wav,N/A,A bird chirped as traffic flowed by steadily.,N/A,N/A,N/A
squirrel chatter w city_cap_3.wav,N/A,N/A,"Loud bird sounding off, twittering, light bird sounds in background, light traffic.",N/A,N/A
squirrel chatter w city_cap_4.wav,N/A,N/A,N/A,The rolling of traffic far away and different types of birds tweeting close by.,N/A
squirrel chatter w city_cap_5.wav,N/A,N/A,N/A,N/A,A bird chirps as traffic flows by steadily.
Juice Box Shacke.wav,Intermittent shaking   of loose objects in a bag.,"Objects in a bag shake around in a loose way, intermittently.",The contents of a container are being thrown together vigorously,The contents of the container are thrown together with force.,The man is shaking a bottle of liquid while the crickets are chirping outside.
Juice Box Shacke_cap_1.wav,Intermittent shaking   of loose objects in a bag.,N/A,N/A,N/A,N/A
Juice Box Shacke_cap_2.wav,N/A,"Objects in a bag shake around in a loose way, intermittently.",N/A,N/A,N/A
Juice Box Shacke_cap_3.wav,N/A,N/A,The contents of a container are being thrown together vigorously,N/A,N/A
Juice Box Shacke_cap_4.wav,N/A,N/A,N/A,The contents of the container are thrown together with force.,N/A
Juice Box Shacke_cap_5.wav,N/A,N/A,N/A,N/A,The man is shaking a bottle of liquid while the crickets are chirping outside.
Door Creak Squeal.wav,A door loudly creaks open and then closes repeatedly.,"Loud creaky door being opened, going back and forth or a musical performance.","A loud creaky door is opened, going back and forth during a musical performance.",An entryway gradually squeaks open and shut again and again.,A door loudly creaks open and then close repeatedly.
Door Creak Squeal_cap_1.wav,A door loudly creaks open and then closes repeatedly.,N/A,N/A,N/A,N/A
Door Creak Squeal_cap_2.wav,N/A,"Loud creaky door being opened, going back and forth or a musical performance.",N/A,N/A,N/A
Door Creak Squeal_cap_3.wav,N/A,N/A,"A loud creaky door is opened, going back and forth during a musical performance.",N/A,N/A
Door Creak Squeal_cap_4.wav,N/A,N/A,N/A,An entryway gradually squeaks open and shut again and again.,N/A
Door Creak Squeal_cap_5.wav,N/A,N/A,N/A,N/A,A door loudly creaks open and then close repeatedly.
DigginginToilet.wav,A container of water was being sloshed around.,A machine humming and water sloshing in a basin.,Water sloshes in a basin next to a humming machine.,Some water being sloshed around in a container.,A person wades through bathtub water in the bathroom.
DigginginToilet_cap_1.wav,A container of water was being sloshed around.,N/A,N/A,N/A,N/A
DigginginToilet_cap_2.wav,N/A,A machine humming and water sloshing in a basin.,N/A,N/A,N/A
DigginginToilet_cap_3.wav,N/A,N/A,Water sloshes in a basin next to a humming machine.,N/A,N/A
DigginginToilet_cap_4.wav,N/A,N/A,N/A,Some water being sloshed around in a container.,N/A
DigginginToilet_cap_5.wav,N/A,N/A,N/A,N/A,A person wades through bathtub water in the bathroom.
distant fest noz.wav,Distant music playing with some singing and then at the end a lighter is being struck.,A cigarette lighter has been opened twice while music is playing in the distance.,Music is playing in the distance and when it ends a person lights a cigarette.,Music is playing in the distance and a cigarette lighter is used twice.,A lighter is opened as a bar plays music in the back.
distant fest noz_cap_1.wav,Distant music playing with some singing and then at the end a lighter is being struck.,N/A,N/A,N/A,N/A
distant fest noz_cap_2.wav,N/A,A cigarette lighter has been opened twice while music is playing in the distance.,N/A,N/A,N/A
distant fest noz_cap_3.wav,N/A,N/A,Music is playing in the distance and when it ends a person lights a cigarette.,N/A,N/A
distant fest noz_cap_4.wav,N/A,N/A,N/A,Music is playing in the distance and a cigarette lighter is used twice.,N/A
distant fest noz_cap_5.wav,N/A,N/A,N/A,N/A,A lighter is opened as a bar plays music in the back.
subway soundscape final mixdown.wav,"Water softly runs down and drips, while a siren blares in the background and fades into a low buzzing sound.",is trickling into water and an alarm and traffic commotion are out of sight.,Sirens blare in the background as horns honk and rain falls down.,Water slowly drips into a bucket on the ground.,"While traffic drives by in the background, water slowly drips from a sink."
